id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,outcome_id,outcome_name,out,counterpress,pass_deflected,pass_switch,technique_id,technique_name,pass_cross,off_camera,shot_statsbomb_xg,end_z,shot_first_time,goalkeeper_position_id,goalkeeper_position_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,foul_won_defensive,aerial_won,pass_goal_assist,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,shot_one_on_one,dribble_overrun,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,pass_no_touch,block_save_block,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name
b5060e1b-e7d3-45ff-8ae3-fa66da7b355c,337,1,0:10:23,10,23,18,0,69301,9,Clearance,858,Team B,3,From Free Kick,865,Team A,,10252,Player9,6,Left Back,,,,,,,,,40,Right Foot,,,11.3,32.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
090276fa-632a-458f-ab1e-6d9dd6053d01,338,1,0:10:23,10,23,18,0,69301,37,Error,858,Team B,3,From Free Kick,865,Team A,,10252,Player9,6,Left Back,,,,,,,,,,,,,9.7,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aefb2e6-7562-4c95-8cbd-910adadd5267,339,1,0:10:24,10,24,18,0,69301,2,Ball Recovery,858,Team B,3,From Free Kick,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,,,,,,,104.1,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a425a1dc-0ce2-415e-bf03-55c6b95e794a,340,1,0:10:24,10,24,18,1.342346,69301,16,Shot,858,Team B,3,From Free Kick,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,120,43.6,40,Right Foot,87,Open Play,104.7,45.5,,97,Goal,,,,,93,Normal,,,0.1051876,0.2,TRUE,,,,,,,,,,,,,,,,,,,,,,,
e2c61b4a-f0eb-44f2-8899-df1778683ee9,341,1,0:10:26,10,25,18,0,69301,23,Goal Keeper,858,Team B,3,From Free Kick,865,Team A,,19421,Player10,1,Goalkeeper,,,,,,,,,38,Left Foot,26,Goal Conceded,1.4,37.4,,58,Touched In,,,,,45,Diving,,,,,,44,Set,,,,,,,,,,,,,,,,,,,,,
927cc554-bd45-4b48-b93f-c1fb84a5bbc1,342,1,0:11:14,11,14,19,3.166154,69301,30,Pass,865,Team A,9,From Kick Off,865,Team A,,10180,Player1,23,Center Forward,10178,Player3,17.414074,-3.1013844,1,Ground Pass,42.6,39.3,40,Right Foot,65,Kick Off,60,40,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2f987a8c-062c-4865-b2b7-786955961315,343,1,0:11:18,11,17,19,,69301,42,Ball Receipt,865,Team A,9,From Kick Off,865,Team A,,10178,Player3,2,Right Back,,,,,,,,,,,,,42.6,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44155b97-cd21-4ddb-9966-1515a29999f2,344,1,0:11:20,11,19,19,0.528393,69301,17,Pressure,865,Team A,9,From Kick Off,858,Team B,,10224,Player16,11,Left Defensive Midfield,,,,,,,,,,,,,58.8,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58477e3-0e1f-4c9f-a948-9c8175eba601,345,1,0:11:20,11,20,19,2.08,69301,30,Pass,865,Team A,9,From Kick Off,865,Team A,,10178,Player3,2,Right Back,4654,Player4,11.399123,0.9852268,1,Ground Pass,64.1,76.9,38,Left Foot,,,57.8,67.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc2a444b-057a-4dc3-a56d-dcc4c1dd6550,346,1,0:11:22,11,22,19,,69301,42,Ball Receipt,865,Team A,9,From Kick Off,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,,,,,,,64.1,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcdbc4b-be36-4bc5-94da-c2faca78c876,347,1,0:11:22,11,22,19,0.88,69301,43,Carry,865,Team A,9,From Kick Off,865,Team A,,4654,Player4,12,Right Midfield,,,,,,,56.2,76.9,,,,,64.1,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d403e56f-b859-4a76-ad0c-baf99dbd0aa0,348,1,0:11:23,11,23,19,1.502718,69301,30,Pass,865,Team A,9,From Kick Off,865,Team A,,4654,Player4,12,Right Midfield,10185,Player11,18.936209,-2.7228322,1,Ground Pass,38.9,69.2,38,Left Foot,,,56.2,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a327ab9c-1be6-499b-938d-334838511165,349,1,0:11:25,11,24,19,,69301,42,Ball Receipt,865,Team A,9,From Kick Off,865,Team A,,10185,Player11,3,Right Center Back,,,,,,,,,,,,,38.9,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899a7e9c-1dce-4c27-9512-997613c1c551,350,1,0:11:25,11,24,19,0.599982,69301,43,Carry,865,Team A,9,From Kick Off,865,Team A,,10185,Player11,3,Right Center Back,,,,,,,38.9,69.2,,,,,38.9,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f930ec84-0a7d-4112-8f16-45ecfaa2723e,351,1,0:11:25,11,25,19,1.347035,69301,30,Pass,865,Team A,9,From Kick Off,865,Team A,,10185,Player11,3,Right Center Back,4648,Player7,27.012033,-1.745683,1,Ground Pass,34.2,42.6,40,Right Foot,,,38.9,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ca1c1f4-0fd2-4155-9694-063a51b119ab,352,1,0:11:27,11,26,19,,69301,42,Ball Receipt,865,Team A,9,From Kick Off,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,,,,,,,34.2,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0833f769-fdf8-440f-aae4-602b9b9504fc,353,1,0:11:27,11,26,19,0.956265,69301,43,Carry,865,Team A,9,From Kick Off,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,34.2,42.6,,,,,34.2,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71b82fdf-a587-49e6-985f-8fd186c70163,354,1,0:11:28,11,27,19,0.716859,69301,30,Pass,865,Team A,9,From Kick Off,865,Team A,,4648,Player7,5,Left Center Back,4641,Player2,17.501143,0.59434164,1,Ground Pass,48.7,52.4,40,Right Foot,,,34.2,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26847e28-010f-4135-8b5f-1ce73bf1427c,355,1,0:11:28,11,28,19,,69301,42,Ball Receipt,865,Team A,9,From Kick Off,865,Team A,,4641,Player2,15,Left Center Midfield,,,,,,,,,,,,,48.7,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28b528e9-166a-4a58-b78c-d1a9a2d70166,356,1,0:11:28,11,28,19,1.742641,69301,43,Carry,865,Team A,9,From Kick Off,865,Team A,,4641,Player2,15,Left Center Midfield,,,,,,,57.3,54.3,,,,,48.7,52.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e92807f-c73b-4a46-bee0-8de3e17be33f,357,1,0:11:29,11,28,19,1.32439,69301,17,Pressure,865,Team A,9,From Kick Off,858,Team B,,10229,Player23,23,Center Forward,,,,,,,,,,,,,77.5,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355e5deb-ca5c-4be5-8a30-2fef3b9385a7,358,1,0:11:30,11,30,19,4.4063,69301,30,Pass,865,Team A,9,From Kick Off,865,Team A,,4641,Player2,15,Left Center Midfield,,,54.228497,-0.5148003,3,High Pass,104.5,27.6,40,Right Foot,,,57.3,54.3,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66dd5676-3778-4f5a-add9-dc5251413d97,359,1,0:11:35,11,34,20,0,69301,2,Ball Recovery,858,Team B,1,Regular Play,858,Team B,,4640,Player17,1,Goalkeeper,,,,,,,,,,,,,15.6,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bbab6c3-971e-41e2-8369-a4dd1b0575a6,360,1,0:11:35,11,34,20,3.7121,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,4640,Player17,1,Goalkeeper,,,,,,,14.7,49.9,,,,,15.6,52.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141c1c34-1eaf-447f-90d1-89a8657fe174,361,1,0:11:36,11,36,20,1.770168,69301,17,Pressure,858,Team B,1,Regular Play,865,Team A,,10180,Player1,23,Center Forward,,,,,,,,,,,,,94.5,32.6,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a0eedb2-5d4b-400e-9450-72f72e4d1241,362,1,0:11:38,11,38,20,2.1565,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,4640,Player17,1,Goalkeeper,10230,Player25,25.768974,-1.295695,2,Low Pass,21.7,25.1,69,Keeper Arm,,,14.7,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457ee159-d28f-4d9a-847a-d4b41b0a8e73,363,1,0:11:40,11,40,20,,69301,42,Ball Receipt,858,Team B,1,Regular Play,858,Team B,,10230,Player25,5,Left Center Back,,,,,,,,,,,,,21.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fc85b62-849b-48ed-916c-ae3016bb63df,364,1,0:11:40,11,40,20,3.124,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,10230,Player25,5,Left Center Back,,,,,,,27.7,24.7,,,,,21.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f437f1ad-f0cb-4950-8715-471bc774ca49,365,1,0:11:44,11,43,20,1.5397,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,10230,Player25,5,Left Center Back,4633,Player22,33.452652,-0.67100614,1,Ground Pass,53.9,3.9,40,Right Foot,,,27.7,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520dae5f-bd8f-459b-a0c1-5b58a527fc2b,366,1,0:11:45,11,45,20,,69301,42,Ball Receipt,858,Team B,1,Regular Play,858,Team B,,4633,Player22,6,Left Back,,,,,,,,,,,,,53.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df8016b6-86c9-455e-a1c5-c631a497db1f,367,1,0:11:45,11,45,20,2.3423,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,4633,Player22,6,Left Back,,,,,,,69.1,3.9,,,,,53.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e752ad9-b7b8-4174-8281-706f87fcdeec,368,1,0:11:47,11,47,20,0.9568,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,4633,Player22,6,Left Back,10215,Player15,18.668154,1.0616167,1,Ground Pass,78.2,20.2,38,Left Foot,,,69.1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5553c79-3641-4b72-bc1e-bea76f248cac,369,1,0:11:48,11,48,20,,69301,42,Ball Receipt,858,Team B,1,Regular Play,858,Team B,,10215,Player15,21,Left Wing,,,,,,,,,,,,,78.2,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef2bdd02-7b41-4343-a24f-3d56b906be38,370,1,0:11:48,11,48,20,1.067,69301,43,Carry,858,Team B,1,Regular Play,858,Team B,,10215,Player15,21,Left Wing,,,,,,,79.6,19.8,,,,,78.2,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fb26b62-55ab-49fb-b268-dd2531a34a62,371,1,0:11:49,11,49,20,2.363954,69301,30,Pass,858,Team B,1,Regular Play,858,Team B,,10215,Player15,21,Left Wing,10229,Player23,34.344433,0.31070128,1,Ground Pass,112.3,30.3,38,Left Foot,,,79.6,19.8,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583ce832-f657-491f-91d0-9c5518598562,372,1,0:11:52,11,51,20,,69301,42,Ball Receipt,858,Team B,1,Regular Play,858,Team B,,10229,Player23,23,Center Forward,,,,,,,,,,,,,104.8,28.9,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d6a952b-1f28-4b0a-9ffa-70d9176234d3,373,1,0:11:52,11,51,21,0,69301,2,Ball Recovery,865,Team A,1,Regular Play,865,Team A,,19421,Player10,1,Goalkeeper,,,,,,,,,,,,,7.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb1d26c8-953f-4bb0-9ed1-e2ae8769d2f4,374,1,0:11:52,11,51,21,5.673246,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,19421,Player10,1,Goalkeeper,,,,,,,16,43.8,,,,,7.8,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49cf42a1-63cc-432d-a666-d54a938ca92f,375,1,0:11:57,11,57,21,1.209655,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,19421,Player10,1,Goalkeeper,4648,Player7,13.926952,-1.353685,1,Ground Pass,19,30.2,69,Keeper Arm,,,16,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d26b27-f727-4dba-970a-1a47f955a9c5,376,1,0:11:59,11,58,21,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,,,,,,,19,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0285e67-5cc7-48f4-bd65-5e0b6eb3032a,377,1,0:11:59,11,58,21,2.465945,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,25.1,26.5,,,,,19,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddb105d0-8936-46a4-9d92-addc1bbaad7f,378,1,0:12:01,12,1,21,1.259578,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,4648,Player7,5,Left Center Back,10252,Player9,16.924833,-1.2210157,1,Ground Pass,30.9,10.6,40,Right Foot,,,25.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e07fefd8-e461-4769-9b6b-a1819f71306e,379,1,0:12:02,12,2,21,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,10252,Player9,6,Left Back,,,,,,,,,,,,,30.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5aff3f48-a7bc-4e92-8403-56ce95df08cd,380,1,0:12:02,12,2,21,1.659922,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,10252,Player9,6,Left Back,,,,,,,31.2,6.2,,,,,30.9,10.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36fd1e7a-e639-4b75-b31d-756f6f56e1dd,381,1,0:12:04,12,3,21,0.782396,69301,17,Pressure,865,Team A,1,Regular Play,858,Team B,,13881,Player21,17,Right Wing,,,,,,,,,,,,,84,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6158885-8f6f-483e-9ab6-a5f425e904d2,382,1,0:12:04,12,4,21,1.188,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,10252,Player9,6,Left Back,15619,Player8,17.5,0,1,Ground Pass,48.7,6.2,38,Left Foot,,,31.2,6.2,1,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29e8fc64-0836-4a99-b950-6a89b34d7167,383,1,0:12:05,12,5,21,,69301,42,Ball Receipt,865,Team A,1,Regular Play,865,Team A,,15619,Player8,16,Left Midfield,,,,,,,,,,,,,49.2,6.2,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24639f84-b7e9-4982-9f37-dc60ba7ec9d1,384,1,0:12:05,12,5,21,0,69301,10,Interception,865,Team A,1,Regular Play,858,Team B,,24693,Player19,2,Right Back,,,,,,,,,,,,,71.4,73.9,,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f6c84af-2a8c-407f-ad55-f0e5f13647e0,385,1,0:12:05,12,5,21,2.5426,69301,43,Carry,865,Team A,1,Regular Play,858,Team B,,24693,Player19,2,Right Back,,,,,,,82.4,74.9,,,,,71.4,73.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a51bf94a-2f3b-47d4-b81d-8918cc6b3b43,386,1,0:12:06,12,5,21,2.500514,69301,17,Pressure,865,Team A,1,Regular Play,865,Team A,,15619,Player8,16,Left Midfield,,,,,,,,,,,,,47.5,4.5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcc0f4fc-bf14-4277-bde0-7ac617099bfe,387,1,0:12:08,12,7,21,0.9247,69301,30,Pass,865,Team A,1,Regular Play,858,Team B,,24693,Player19,2,Right Back,10220,Player20,6.400781,-0.5055811,1,Ground Pass,88,71.8,40,Right Foot,,,82.4,74.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45de0e8b-4677-4eb1-9dbf-7e00481ec102,388,1,0:12:08,12,8,21,0.700264,69301,17,Pressure,865,Team A,1,Regular Play,865,Team A,,4648,Player7,5,Left Center Back,,,,,,,,,,,,,32.1,8.3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156f4266-3737-4bb8-b981-386514d227dc,389,1,0:12:09,12,8,21,,69301,42,Ball Receipt,865,Team A,1,Regular Play,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,,,,,,,88,71.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
def6411d-0a51-41c4-af82-fe17b27175a7,390,1,0:12:09,12,8,21,0.0771,69301,43,Carry,865,Team A,1,Regular Play,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,88,71.8,,,,,88,71.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d219c3e-30da-4642-a6ed-321f2f9a748b,391,1,0:12:09,12,8,21,2.7016,69301,30,Pass,865,Team A,1,Regular Play,858,Team B,,10220,Player20,19,Center Attacking Midfield,13881,Player21,17.454512,0.20188992,1,Ground Pass,105.1,75.3,40,Right Foot,,,88,71.8,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49359cae-7b5c-49eb-8467-fcc293b543d0,392,1,0:12:12,12,11,21,,69301,42,Ball Receipt,865,Team A,1,Regular Play,858,Team B,,13881,Player21,17,Right Wing,,,,,,,,,,,,,103.9,75.8,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ae75f6b-a962-419d-97c8-11d997b6f0fe,393,1,0:12:12,12,11,21,0,69301,2,Ball Recovery,865,Team A,1,Regular Play,865,Team A,,10252,Player9,6,Left Back,,,,,,,,,,,,,15,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55549e78-e037-4b88-9fbb-60e2b70edf28,394,1,0:12:12,12,11,21,1.1555,69301,43,Carry,865,Team A,1,Regular Play,865,Team A,,10252,Player9,6,Left Back,,,,,,,9.4,5.7,,,,,15,4.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d374df3-f2ba-45ec-938d-5226e41a6153,395,1,0:12:12,12,12,21,0.452,69301,17,Pressure,865,Team A,1,Regular Play,858,Team B,,13881,Player21,17,Right Wing,,,,,,,,,,,,,101.6,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5918d6b6-cd16-4b1d-a159-719d3c95c21a,396,1,0:12:13,12,12,21,0.668859,69301,30,Pass,865,Team A,1,Regular Play,865,Team A,,10252,Player9,6,Left Back,,,15.305554,-0.32588276,1,Ground Pass,23.9,0.8,38,Left Foot,,,9.4,5.7,1,75,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646ddb7a-05b8-40b7-9646-5cd92b08dd0a,397,1,0:12:24,12,24,22,0.9659,69301,30,Pass,858,Team B,4,From Throw In,858,Team B,,24693,Player19,2,Right Back,10220,Player20,9.323626,-0.6713909,2,Low Pass,103.7,74.2,,,67,Throw-in,96.4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1aa35d3-1209-4b28-aa1a-f4a5a2d23f83,398,1,0:12:25,12,24,22,1.850354,69301,17,Pressure,858,Team B,4,From Throw In,865,Team A,,10252,Player9,6,Left Back,,,,,,,,,,,,,9.9,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ba01dfd-3c6a-42f8-9427-96822621d0c5,399,1,0:12:25,12,25,22,,69301,42,Ball Receipt,858,Team B,4,From Throw In,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,,,,,,,103.7,74.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba478936-8a71-4531-b8a7-aea028f4c05e,400,1,0:12:25,12,25,22,0.9276,69301,43,Carry,858,Team B,4,From Throw In,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,102.7,73.9,,,,,103.7,74.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d414a87c-bb79-4f10-b59d-b918d925bdca,401,1,0:12:26,12,26,22,0.5824,69301,30,Pass,858,Team B,4,From Throw In,858,Team B,,10220,Player20,19,Center Attacking Midfield,24693,Player19,3.6345563,1.4327903,1,Ground Pass,103.2,77.5,40,Right Foot,,,102.7,73.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320ea7f4-8442-48de-be5f-2c49a6db6258,402,1,0:12:27,12,26,22,,69301,42,Ball Receipt,858,Team B,4,From Throw In,858,Team B,,24693,Player19,2,Right Back,,,,,,,,,,,,,103.2,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a066dd80-a3e9-47d4-a320-468b976f3074,403,1,0:12:27,12,26,22,0.4224,69301,43,Carry,858,Team B,4,From Throw In,858,Team B,,24693,Player19,2,Right Back,,,,,,,103.2,77.5,,,,,103.2,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e627089-101c-48dc-9b5c-b961b5a537d2,404,1,0:12:27,12,27,22,0.78752,69301,30,Pass,858,Team B,4,From Throw In,858,Team B,,24693,Player19,2,Right Back,10220,Player20,4.527693,-3.0309355,1,Ground Pass,98.7,77,40,Right Foot,,,103.2,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a01be518-0a3c-4b91-9fbc-77470df24f74,405,1,0:12:28,12,27,22,,69301,42,Ball Receipt,858,Team B,4,From Throw In,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,,,,,,,98.7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ba8d964-d277-4550-93a9-16306730c2cd,406,1,0:12:28,12,27,22,0.43858,69301,43,Carry,858,Team B,4,From Throw In,858,Team B,,10220,Player20,19,Center Attacking Midfield,,,,,,,98.7,77,,,,,98.7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f9f09da-ce94-48be-bb41-610916ff0b9e,407,1,0:12:28,12,28,22,1.7155,69301,30,Pass,858,Team B,4,From Throw In,858,Team B,,10220,Player20,19,Center Attacking Midfield,13881,Player21,14.934524,-1.2151605,3,High Pass,103.9,63,40,Right Foot,,,98.7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c2fb76d-3956-4eed-8ddb-4ebead8813fc,408,1,0:12:29,12,29,22,2.3396,69301,17,Pressure,858,Team B,4,From Throw In,865,Team A,,15619,Player8,16,Left Midfield,,,,,,,,,,,,,14.6,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb2843f7-48c6-45ba-baba-ae34ad4fe00a,409,1,0:12:30,12,29,22,,69301,42,Ball Receipt,858,Team B,4,From Throw In,858,Team B,,13881,Player21,17,Right Wing,,,,,,,,,,,,,103.9,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96b07a15-6401-4aa4-86d7-da2f3460e2f9,410,1,0:12:30,12,29,22,1.6396,69301,43,Carry,858,Team B,4,From Throw In,858,Team B,,13881,Player21,17,Right Wing,,,,,,,105.3,58.8,,,,,103.9,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77152a28-3e21-4b85-bfdf-4be9364c6a1e,411,1,0:12:32,12,31,22,0,69301,3,Dispossessed,858,Team B,4,From Throw In,858,Team B,,13881,Player21,17,Right Wing,,,,,,,,,,,,,105.3,58.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce300724-d86c-4d4f-ad52-c704fcb02a3e,412,1,0:12:32,12,31,22,0,69301,4,Duel,858,Team B,4,From Throw In,865,Team A,,15619,Player8,16,Left Midfield,,,,,,,,,,,11,Tackle,14.8,21.3,1,4,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2ecc9f4-675a-4f25-9fe1-e959cebc7b8e,413,1,0:12:32,12,31,22,3.0365,69301,43,Carry,858,Team B,4,From Throw In,865,Team A,,15619,Player8,16,Left Midfield,,,,,,,25.1,25.5,,,,,14.8,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd5f2b30-b7c9-4407-83f3-9057e20d456b,414,1,0:12:35,12,34,22,2.3992,69301,30,Pass,858,Team B,4,From Throw In,865,Team A,,15619,Player8,16,Left Midfield,,,43.737854,0.45955765,1,Ground Pass,64.3,44.9,40,Right Foot,,,25.1,25.5,,9,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c1a7f0f-eff7-4e81-acdd-95a7cbe4c031,415,1,0:12:37,12,37,22,0,69301,2,Ball Recovery,858,Team B,4,From Throw In,858,Team B,,10230,Player25,5,Left Center Back,,,,,,,,,,,,,55.8,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7958e83-af8c-4c45-8410-33da604fa6a1,416,1,0:12:37,12,37,22,1.1822,69301,43,Carry,858,Team B,4,From Throw In,858,Team B,,10230,Player25,5,Left Center Back,,,,,,,59.5,34.9,,,,,55.8,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3263232-9570-4246-999e-b3be7f85f83d,417,1,0:12:38,12,38,22,1.9658,69301,30,Pass,858,Team B,4,From Throw In,858,Team B,,10230,Player25,5,Left Center Back,24693,Player19,45.15418,1.1438023,3,High Pass,78.2,76,38,Left Foot,,,59.5,34.9,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e286d4c1-6c86-4466-b136-40cac9409768,418,1,0:12:40,12,40,22,,69301,42,Ball Receipt,858,Team B,4,From Throw In,858,Team B,,24693,Player19,2,Right Back,,,,,,,,,,,,,78.2,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d390e6e-1179-4109-9b68-fefc1edc2672,419,1,0:12:40,12,40,22,1.8302,69301,43,Carry,858,Team B,4,From Throw In,858,Team B,,24693,Player19,2,Right Back,,,,,,,78.9,76.5,,,,,78.2,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
